"id","hs96","english name","nom français","classification","code parent","level","isLeaf"
"06284170",284170.,"Salts; molybdates","Sels ; molybdates","H1",2841.,6.,1.
"06284180",284180.,"Salts; tungstates (wolframates)","Sels ; tungstates (wolframates)","H1",2841.,6.,1.
"06284190",284190.,"Salts of oxometallic or peroxometallic acids; n.e.s. in heading no. 2841","Sels d'acides oxométalliques ou peroxométalliques ; n.c.a. dans la rubrique n°2841","H1",2841.,6.,1.
"062842",2842.,"Salts of inorganic acids or peroxoacids, excluding azides, n.e.s.","Sels d'acides inorganiques ou de peroxoacides, à l'exclusion des azides, n.d.a.","H1",28.,4.,0.
"06284210",284210.,"Salts; double or complex silicates","Sels ; silicates doubles ou complexes","H1",2842.,6.,1.
"06284290",284290.,"Salts; of inorganic acids or peroxoacids, excluding azides","Sels ; d'acides inorganiques ou de peroxoacides, à l'exclusion des azides","H1",2842.,6.,1.
"062843",2843.,"Colloidal precious metals; inorganic or organic compounds of precious metals, whether or not chemically defined; amalgams of precious metals","Métaux précieux colloïdaux ; composés inorganiques ou organiques de métaux précieux, de constitution chimique définie ou non ; amalgames de métaux précieux","H1",28.,4.,0.
"06284310",284310.,"Colloidal precious metals; whether or not chemically defined","Métaux précieux colloïdaux ; de constitution chimique définie ou non","H1",2843.,6.,1.
"06284321",284321.,"Silver compounds; silver nitrates","Composés d'argent  ; nitrates d'argent","H1",2843.,6.,1.
"06284329",284329.,"Silver compounds; excluding silver nitrates","Composés d'argent  ; hors nitrates d'argent","H1",2843.,6.,1.
"06284330",284330.,"Gold compounds","Composés d'or","H1",2843.,6.,1.
"06284390",284390.,"Inorganic or organic compounds; of precious metals (excluding gold and silver), whether or not chemically defined, amalgams of precious metals","Composés inorganiques ou organiques  ; de métaux précieux (à l'exclusion de l'or et de l'argent), de constitution chimique définie ou non, amalgames de métaux précieux","H1",2843.,6.,1.
"062844",2844.,"Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes); and their compounds; mixtures and residues containing these products","Éléments chimiques radioactifs et isotopes radioactifs (y compris les éléments chimiques et isotopes fissiles ou fertiles) ; et leurs composés ; mélanges et résidus contenant ces produits","H1",28.,4.,0.
"06284410",284410.,"Uranium; natural uranium and its compounds, alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds","Uranium ; uranium naturel et ses composés, alliages, dispersions (y compris les cermets), produits céramiques et mélanges contenant de l'uranium naturel ou des composés d'uranium naturel","H1",2844.,6.,1.
"06284420",284420.,"Uranium; enriched in U235, plutonium, their compounds, alloys dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U235, plutonium or compounds of these products","Uranium ; enrichis en U235, du plutonium, leurs composés, les dispersions d'alliages (y compris les cermets), les produits céramiques et les mélanges contenant de l'uranium enrichi en U235, du plutonium ou des composés de ces produits","H1",2844.,6.,1.
"06284430",284430.,"Uranium; depleted in U235, thorium, their compounds, alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U235, thorium; compounds of these products","Uranium ; appauvri en U235, thorium, leurs composés, alliages, dispersions (y compris les cermets), produits céramiques et mélanges contenant de l'uranium appauvri en U235, thorium ; composés de ces produits","H1",2844.,6.,1.
"06284440",284440.,"Radioactive elements, isotopes, compounds, n.e.s. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues","Éléments radioactifs, isotopes, composés, n.d.a. dans la rubrique n°2844 alliages, dispersions (y compris les cermets), produits céramiques et mélanges contenant ces éléments, isotopes ou composés ; résidus radioactifs","H1",2844.,6.,1.
"06284450",284450.,"Spent (irradiated) fuel elements (cartridges) of nuclear reactors","Éléments combustibles usés (irradiés) (cartouches) des réacteurs nucléaires","H1",2844.,6.,1.
"062845",2845.,"Isotopes other than those of heading no. 2844; compounds, inorganic or organic, of such isotopes, whether or not chemically defined","Les isotopes autres que ceux du n°2844  ; composés, inorganiques ou organiques, de ces isotopes, de constitution chimique définie ou non","H1",28.,4.,0.
"06284510",284510.,"Heavy water (deuterium oxide)","Eau lourde (oxyde de deutérium)","H1",2845.,6.,1.
"06284590",284590.,"Isotopes (excluding those of heading no. 2844); compounds, inorganic or organic, of such isotopes, whether or not chemically defined","Isotopes (à l'exclusion de ceux du n°2844) ; composés, inorganiques ou organiques, de ces isotopes, de constitution chimique définie ou non","H1",2845.,6.,1.
"062846",2846.,"Compounds, inorganic or organic, of rare-earth metals; of yttrium or of scandium or of mixtures of these metals","Composés, inorganiques ou organiques, de métaux des terres rares ; d'yttrium ou de scandium ou de mélanges de ces métaux","H1",28.,4.,0.
"06284610",284610.,"Cerium compounds","Composés de cérium","H1",2846.,6.,1.
"06284690",284690.,"Compounds, inorganic or organic (excluding cerium), of rare-earth metals, of yttrium, scandium or of mixtures of these metals","Composés, inorganiques ou organiques (à l'exclusion du cérium), de métaux des terres rares, d'yttrium, de scandium ou de mélanges de ces métaux","H1",2846.,6.,1.
"062847",2847.,"Hydrogen peroxide; whether or not solidified with urea","Peroxyde d'hydrogène ; même solidifié avec de l'urée","H1",28.,4.,0.
"06284700",284700.,"Hydrogen peroxide; whether or not solidified with urea","Peroxyde d'hydrogène ; même solidifié avec de l'urée","H1",2847.,6.,1.
"062848",2848.,"Phosphides; whether or not chemically defined, excluding ferrophosphorus","Phosphures ; de constitution chimique définie ou non, à l'exclusion des ferrophosphores","H1",28.,4.,0.
"06284800",284800.,"Phosphides; whether or not chemically defined, (excluding ferrophosphorus)","Phosphures ; de constitution chimique définie ou non (à l'exclusion des ferrophosphores)","H1",2848.,6.,1.
"062849",2849.,"Carbides, whether or not chemically defined","Carbures, de constitution chimique définie ou non","H1",28.,4.,0.
"06284910",284910.,"Carbides; of calcium, whether or not chemically defined","Carbures ; de calcium, de constitution chimique définie ou non","H1",2849.,6.,1.
"06284920",284920.,"Carbides; of silicon, whether or not chemically defined","Carbures ; de silicium, de constitution chimique définie ou non","H1",2849.,6.,1.
"06284990",284990.,"Carbides; whether or not chemically defined, n.e.s. in heading no. 2849","Carbures ; de constitution chimique définie ou non, n.d.a. dans la rubrique n°2849","H1",2849.,6.,1.
"062850",2850.,"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading no. 2849","Hydrures, nitrures, azotures, siliciures et borures, de constitution chimique définie ou non, autres que les composés qui sont également des carbures du n°2849","H1",28.,4.,0.
"06285000",285000.,"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading no. 2849","Hydrures, nitrures, azotures, siliciures et borures, de constitution chimique définie ou non, autres que les composés qui sont également des carbures du n°2849","H1",2850.,6.,1.
"062851",2851.,"Inorganic compounds n.e.s. (including distilled or conductivity water and water of similar purity); liquid air (whether or not rare gases have been removed); compressed air; amalgams, other than precious metal amalgams","Composés inorganiques n.d.a. (y compris l'eau distillée ou de conductivité et l'eau de pureté similaire) ; air liquide (que les gaz rares aient été éliminés ou non) ; air comprimé ; amalgames, autres que les amalgames de métaux précieux","H1",28.,4.,0.
"06285100",285100.,"Inorganic compounds n.e.s. (including distilled or conductivity water and water of similar purity); liquid air (rare gases removed or not); compressed air; amalgams, other than precious metal amalgams","Composés inorganiques n.d.a. (y compris l'eau distillée ou de conductivité et l'eau de pureté similaire) ; air liquide (gaz rares éliminés ou non) ; air comprimé ; amalgames, autres que les amalgames de métaux précieux","H1",2851.,6.,1.
"0629",29.,"Organic chemicals","Produits chimiques organiques","H1","TOTAL",2.,0.
"062901",2901.,"Acyclic hydrocarbons","Hydrocarbures acycliques","H1",29.,4.,0.
"06290110",290110.,"Acyclic hydrocarbons; saturated","Hydrocarbures acycliques ; saturé","H1",2901.,6.,1.
"06290121",290121.,"Acyclic hydrocarbons; unsaturated, ethylene","Hydrocarbures acycliques ; insaturé, éthylène","H1",2901.,6.,1.
"06290122",290122.,"Acyclic hydrocarbons; unsaturated, propene (propylene)","Hydrocarbures acycliques ; insaturé, propène (propylène)","H1",2901.,6.,1.
"06290123",290123.,"Acyclic hydrocarbons; unsaturated, butene (butylene) and isomers thereof","Hydrocarbures acycliques ; insaturé, butène (butylène) et ses isomères","H1",2901.,6.,1.
"06290124",290124.,"Acyclic hydrocarbons; unsaturated, buta-1,3-diene and isoprene","Hydrocarbures acycliques ; insaturé, buta-1,3-diène et isoprène","H1",2901.,6.,1.
"06290129",290129.,"Acyclic hydrocarbons; unsaturated, n.e.s. in heading no. 2901","Hydrocarbures acycliques ; insaturé, n.c.a. dans la rubrique n°2901","H1",2901.,6.,1.
"062902",2902.,"Cyclic hydrocarbons","Hydrocarbures cycliques","H1",29.,4.,0.
"06290211",290211.,"Cyclic hydrocarbons; cyclohexane","Hydrocarbures cycliques ; cyclohexane","H1",2902.,6.,1.
"06290219",290219.,"Cyclic hydrocarbons; cyclanes, cyclenes and cycloterpenes, excluding cyclohexane","Hydrocarbures cycliques ; cyclanes, cyclènes et cycloterpènes, à l'exclusion du cyclohexane","H1",2902.,6.,1.
"06290220",290220.,"Cyclic hydrocarbons; benzene","Hydrocarbures cycliques ; benzène","H1",2902.,6.,1.
"06290230",290230.,"Cyclic hydrocarbons; toluene","Hydrocarbures cycliques ; toluène","H1",2902.,6.,1.
"06290241",290241.,"Cyclic hydrocarbons; o-xylene","Hydrocarbures cycliques ; o-xylène","H1",2902.,6.,1.
"06290242",290242.,"Cyclic hydrocarbons; m-xylene","Hydrocarbures cycliques ; m-xylène","H1",2902.,6.,1.
"06290243",290243.,"Cyclic hydrocarbons; p-xylene","Hydrocarbures cycliques ; p-xylène","H1",2902.,6.,1.
"06290244",290244.,"Cyclic hydrocarbons; mixed xylene isomers","Hydrocarbures cycliques ; isomères de xylène mélangés","H1",2902.,6.,1.
"06290250",290250.,"Cyclic hydrocarbons; styrene","Hydrocarbures cycliques ; styrène","H1",2902.,6.,1.
"06290260",290260.,"Cyclic hydrocarbons; ethylbenzene","Hydrocarbures cycliques ; éthylbenzène","H1",2902.,6.,1.
"06290270",290270.,"Cyclic hydrocarbons; cumene","Hydrocarbures cycliques ; cumène","H1",2902.,6.,1.
"06290290",290290.,"Cyclic hydrocarbons; n.e.s. in heading no. 2902","Hydrocarbures cycliques ; n.c.a. dans la rubrique n°2902","H1",2902.,6.,1.
"062903",2903.,"Halogenated derivatives of hydrocarbons","Dérivés halogénés d'hydrocarbures","H1",29.,4.,0.
"06290311",290311.,"Saturated chlorinated derivatives of acyclic hydrocarbons; chloromethane (methyl chloride) and chloroethane (ethyl chloride)","Dérivés chlorés saturés d'hydrocarbures acycliques ; chlorométhane (chlorure de méthyle) et chloroéthane (chlorure d'éthyle)","H1",2903.,6.,1.
"06290312",290312.,"Saturated chlorinated derivatives of acyclic hydrocarbons; dichloromethane (methylene chloride)","Dérivés chlorés saturés d'hydrocarbures acycliques ; dichlorométhane (chlorure de méthylène)","H1",2903.,6.,1.
"06290313",290313.,"Saturated chlorinated derivatives of acyclic hydrocarbons; chloroform (trichloromethane)","Dérivés chlorés saturés d'hydrocarbures acycliques ; chloroforme (trichlorométhane)","H1",2903.,6.,1.
"06290314",290314.,"Saturated chlorinated derivatives of acyclic hydrocarbons; carbon tetrachloride","Dérivés chlorés saturés d'hydrocarbures acycliques ; le tétrachlorure de carbone","H1",2903.,6.,1.
"06290315",290315.,"Saturated chlorinated derivatives of acyclic hydrocarbons; 1,2-dichloroethane (ethylene dichloride)","Dérivés chlorés saturés d'hydrocarbures acycliques ; 1,2-dichloroéthane (dichlorure d'éthylène)","H1",2903.,6.,1.
"06290316",290316.,"Saturated chlorinated derivatives of acyclic hydrocarbons; 1,2-dichloropropane (propylene dichloride) and dichlorobutanes","Dérivés chlorés saturés d'hydrocarbures acycliques ; 1,2-dichloropropane (dichlorure de propylène) et dichlorobutanes","H1",2903.,6.,1.
"06290319",290319.,"Saturated chlorinated derivatives of acyclic hydrocarbons; n.e.s. in item no. 2903.1","Dérivés chlorés saturés d'hydrocarbures acycliques ; n.c.a. dans l'article n°2903.1","H1",2903.,6.,1.
"06290321",290321.,"Unsaturated chlorinated derivatives of acyclic hydrocarbons; vinyl chloride (chloroethylene)","Dérivés chlorés insaturés des hydrocarbures acycliques ; chlorure de vinyle (chloroéthylène)","H1",2903.,6.,1.
"06290322",290322.,"Unsaturated chlorinated derivatives of acyclic hydrocarbons; trichloroethylene","Dérivés chlorés insaturés des hydrocarbures acycliques ; trichloroéthylène","H1",2903.,6.,1.
"06290323",290323.,"Unsaturated chlorinated derivatives of acyclic hydrocarbons; tetrachloroethylene (perchloroethylene)","Dérivés chlorés insaturés des hydrocarbures acycliques ; tétrachloroéthylène (perchloroéthylène)","H1",2903.,6.,1.
"06290329",290329.,"Unsaturated chlorinated derivatives of acyclic hydrocarbons; n.e.s. in item no. 2903.2","Dérivés chlorés insaturés des hydrocarbures acycliques ; n.c.a. dans l'article n°2903.2","H1",2903.,6.,1.
"06290330",290330.,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons","Dérivés fluorés, bromés ou iodés des hydrocarbures acycliques","H1",2903.,6.,1.
"06290341",290341.,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens; trichlorofluoromethane (CFC-11)","Dérivés halogénés d'hydrocarbures acycliques contenant au moins deux halogènes différents ; trichlorofluorométhane (CFC-11)","H1",2903.,6.,1.
"06290342",290342.,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens; dichlorodifluoromethane (CFC-12)","Dérivés halogénés d'hydrocarbures acycliques contenant au moins deux halogènes différents ; dichlorodifluorométhane (CFC-12)","H1",2903.,6.,1.
"06290343",290343.,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens; trichlorotrifluoroethanes (CFC-113)","Dérivés halogénés d'hydrocarbures acycliques contenant au moins deux halogènes différents ; trichlorotrifluoroéthanes (CFC-113)","H1",2903.,6.,1.
"06290344",290344.,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens; dichlorotetrafluoroethanes and chloropentafluoroethane","Dérivés halogénés d'hydrocarbures acycliques contenant au moins deux halogènes différents ; dichlorotétrafluoroéthanes et chloropentafluoroéthane","H1",2903.,6.,1.
"06290345",290345.,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens; perhalogenated only with fluorine and chlorine, n.e.s. in item no. 2903.4","Dérivés halogénés d'hydrocarbures acycliques contenant au moins deux halogènes différents ; perhalogénés uniquement avec du fluor et du chlore, n.d.a. dans l'article n°2903.4","H1",2903.,6.,1.
"06290346",290346.,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens; bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes","Dérivés halogénés d'hydrocarbures acycliques contenant au moins deux halogènes différents ; bromochlorodifluorométhane, bromotrifluorométhane et dibromotétrafluoroéthanes","H1",2903.,6.,1.
"06290347",290347.,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens; perhalogenated derivatives n.e.s. in item no. 2903.41 to 2903.46","Dérivés halogénés d'hydrocarbures acycliques contenant au moins deux halogènes différents ; dérivés perhalogénés n.c.a. dans l'article n°2903.41 à 2903.46","H1",2903.,6.,1.
"06290349",290349.,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens; n.e.s. in item no. 2903.4","Dérivés halogénés d'hydrocarbures acycliques contenant au moins deux halogènes différents ; n.c.a. dans l'article n°2903.4","H1",2903.,6.,1.
"06290351",290351.,"Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons; 1,2,3,4,5,6- hexachlorocyclohexane","Dérivés halogénés d'hydrocarbures cyclaniques, cycléniques ou cycloterpéniques ; 1,2,3,4,5,6- hexachlorocyclohexane","H1",2903.,6.,1.
"06290359",290359.,"Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons; other kinds n.e.s. in item no. 2903.5","Dérivés halogénés d'hydrocarbures cyclaniques, cycléniques ou cycloterpéniques ; autres types n.c.a. dans l'article n°2903.5","H1",2903.,6.,1.
"06290361",290361.,"Halogenated derivatives of aromatic hydrocarbons; chlorobenzene, o-dichlorobenzene and p-dichlorobenzene","Dérivés halogénés d'hydrocarbures aromatiques ; chlorobenzène, o-dichlorobenzène et p-dichlorobenzène","H1",2903.,6.,1.
"06290362",290362.,"Halogenated derivatives of aromatic hydrocarbons; hexachlorobenzene and DDT (1,1,1-tri-chloro-2,2-bis (p-chlorophenyl) ethane)","Dérivés halogénés d'hydrocarbures aromatiques ; hexachlorobenzène et DDT (1,1,1-tri-chloro-2,2-bis (p-chlorophényl) éthane)","H1",2903.,6.,1.
"06290369",290369.,"Halogenated derivatives of aromatic hydrocarbons; n.e.s. in item no. 2903.6","Dérivés halogénés d'hydrocarbures aromatiques ; n.c.a. dans l'article n°2903.6","H1",2903.,6.,1.
"062904",2904.,"Sulphonated, nitrated or nitrosated derivatives of hydrocarbons; whether or not halogenated","Dérivés sulfonés, nitrés ou nitrosés des hydrocarbures ; même halogéné","H1",29.,4.,0.
"06290410",290410.,"Derivatives of hydrocarbons; containing only sulpho groups, their salts and ethyl esters, whether or not halogenated","Dérivés d'hydrocarbures ; contenant uniquement des groupes sulfo, leurs sels et leurs esters éthyliques, même halogénés","H1",2904.,6.,1.
"06290420",290420.,"Derivatives of hydrocarbons; containing only nitro or only nitroso groups, whether or not halogenated","Dérivés d'hydrocarbures ; contenant uniquement des groupes nitro ou uniquement des groupes nitroso, même halogénés","H1",2904.,6.,1.
"06290490",290490.,"Derivatives of hydrocarbons; n.e.s. in heading no. 2904, whether or not halogenated","Dérivés d'hydrocarbures ; n.c.a. dans la rubrique n°2904, même halogénés","H1",2904.,6.,1.
"062905",2905.,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives","Alcools acycliques et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés","H1",29.,4.,0.
"06290511",290511.,"Alcohols; saturated monohydric, methanol (methyl alcohol)","Alcools ; monohydrique saturé, méthanol (alcool méthylique)","H1",2905.,6.,1.
"06290512",290512.,"Alcohols; saturated monohydric, propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)","Alcools ; monohydrique saturé, propan-1-ol (alcool propylique) et propan-2-ol (alcool isopropylique)","H1",2905.,6.,1.
"06290513",290513.,"Alcohols; saturated monohydric, butan-1-ol (n-butyl alcohol)","Alcools ; monohydrique saturé, butane-1-ol (alcool n-butylique)","H1",2905.,6.,1.
"06290514",290514.,"Alcohols; saturated monohydric, butanols excluding item no. 2905.13","Alcools ; monohydrique saturé, butanols à l'exclusion de l'article n°2905.13","H1",2905.,6.,1.
"06290515",290515.,"Alcohols; saturated monohydric, pentanol (amyl alcohol) and isomers thereof","Alcools ; monohydrique saturé, pentanol (alcool amylique) et ses isomères","H1",2905.,6.,1.
"06290516",290516.,"Alcohols; saturated monohydric, octanol (octyl alcohol) and isomers thereof","Alcools ; monohydrique saturé, octanol (alcool octylique) et ses isomères","H1",2905.,6.,1.
"06290517",290517.,"Alcohols; saturated monohydric, dodecan-1-ol (lauryl alcohol), hexadecan-1-ol (cetyl alcohol) and octadecan-1-ol (stearyl alcohol)","Alcools ; monohydrique saturé, dodécan-1-ol (alcool laurique), hexadécane-1-ol (alcool cétylique) et octadécane-1-ol (alcool stéarylique)","H1",2905.,6.,1.
"06290519",290519.,"Alcohols; saturated monohydric, n.e.s. in item no. 2905.1","Alcools ; monohydrique saturé, n.d.a. dans l'article n°2905.1","H1",2905.,6.,1.
"06290522",290522.,"Alcohols; unsaturated monohydric, acyclic terpene alcohols","Alcools ; alcools terpéniques acycliques monohydriques insaturés","H1",2905.,6.,1.
"06290529",290529.,"Alcohols; acyclic, unsaturated monohydric, (other than acyclic terpene alcohols)","Alcools ; acyclique, monohydrique insaturé (autre que les alcools terpéniques acycliques)","H1",2905.,6.,1.
"06290531",290531.,"Alcohols; acyclic, diols; ethylene glycol (ethanediol)","Alcools ; acycliques, diols ; éthylène glycol (éthanediol)","H1",2905.,6.,1.
"06290532",290532.,"Alcohols; acyclic, diols; propylene glycol (propane-1, 2-diol)","Alcools ; acycliques, diols ; propylène glycol (propane-1, 2-diol)","H1",2905.,6.,1.
"06290539",290539.,"Alcohols; acyclic, diols, n.e.s. in item no. 2905.3","Alcools ; acycliques, diols, n.d.a. dans l'article n°2905.3","H1",2905.,6.,1.
"06290541",290541.,"Alcohols; polyhydric, 2-ethyl-2- (hydroxymethyl) propane-1,3-diol (trimethylolpropane)","Alcools ; polyhydrique, 2-éthyl-2- (hydroxyméthyl) propane-1,3-diol (triméthylolpropane)","H1",2905.,6.,1.
"06290542",290542.,"Alcohols; polyhydric, pentaerythritol","Alcools ; polyhydrique, pentaérythritol","H1",2905.,6.,1.
"06290543",290543.,"Alcohols; polyhydric, mannitol","Alcools ; polyhydrique, mannitol","H1",2905.,6.,1.
"06290544",290544.,"Alcohols; polyhydric, d-glucitol (sorbitol)","Alcools ; polyhydrique, d-glucitol (sorbitol)","H1",2905.,6.,1.
"06290545",290545.,"Alcohols; polyhydric, glycerol","Alcools ; polyhydrique, glycérol","H1",2905.,6.,1.
"06290549",290549.,"Alcohols; polyhydric, n.e.s. in item no. 2905.4","Alcools ; polyhydrique, n.d.a. dans l'article n°2905.4","H1",2905.,6.,1.
"06290550",290550.,"Alcohols; acyclic; halogenated, sulphonated, nitrated or nitrosated derivatives thereof","Alcools ; acyclique ; leurs dérivés halogénés, sulfonés, nitrés ou nitrosés","H1",2905.,6.,1.
"062906",2906.,"Alcohols; cyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Alcools ; cycliques, et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés","H1",29.,4.,0.
"06290611",290611.,"Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, menthol","Alcools ; cyclanique, cyclénique ou cycloterpénique et dérivés, menthol","H1",2906.,6.,1.
"06290612",290612.,"Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, cyclohexanol, methylcyclohexanols and dimethylcyclohexanols","Alcools ; cyclanique, cyclénique ou cycloterpénique et dérivés, cyclohexanol, méthylcyclohexanols et diméthylcyclohexanols","H1",2906.,6.,1.
"06290613",290613.,"Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, sterols and inositols","Alcools ; cyclaniques, cycléniques ou cycloterpéniques et dérivés, stérols et inositols","H1",2906.,6.,1.
"06290614",290614.,"Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, terpineols","Alcools ; cyclaniques, cycléniques ou cycloterpéniques et dérivés, terpinéols","H1",2906.,6.,1.
"06290619",290619.,"Alcohols; cyclanic, cyclenic or cycloterpenic and derivatives, n.e.s. in item no. 2906.1","Alcools ; cyclanique, cyclénique ou cycloterpénique et dérivés, n.d.a. dans l'article n°2906.1","H1",2906.,6.,1.
"06290621",290621.,"Alcohols; aromatic alcohols and derivatives, benzyl alcohol","Alcools ; alcools aromatiques et dérivés, alcool benzylique","H1",2906.,6.,1.
"06290629",290629.,"Alcohols; aromatic and derivatives, other than benzyl alcohol","Alcools ; aromatiques et dérivés, autres que l'alcool benzylique","H1",2906.,6.,1.
"062907",2907.,"Phenols; phenol-alcohols","Phénols  ; phénols-alcools","H1",29.,4.,0.
"06290711",290711.,"Monophenols; phenol (hydroxybenzene) and its salts","Monophénols  ; phénol (hydroxybenzène) et ses sels","H1",2907.,6.,1.
"06290712",290712.,"Monophenols; cresols and their salts","Monophénols  ; crésols et leurs sels","H1",2907.,6.,1.
"06290713",290713.,"Monophenols; octylphenol, nonylphenol and their isomers, salts thereof","Monophénols  ; octylphénol, nonylphénol et leurs isomères, leurs sels","H1",2907.,6.,1.
"06290714",290714.,"Monophenols; xylenols and their salts","Monophénols  ; xylénols et leurs sels","H1",2907.,6.,1.
"06290715",290715.,"Monophenols; naphthols and their salts","Monophénols  ; naphtols et leurs sels","H1",2907.,6.,1.
"06290719",290719.,"Monophenols; n.e.s. in item no. 2907.1","Monophénols  ; n.c.a. dans l'article n°2907.1","H1",2907.,6.,1.
"06290721",290721.,"Polyphenols; resorcinol and its salts","Polyphénols  ; résorcinol et ses sels","H1",2907.,6.,1.
"06290722",290722.,"Polyphenols; hydroquinone (quinol) and its salts","Polyphénols  ; hydroquinone (quinol) et ses sels","H1",2907.,6.,1.
"06290723",290723.,"Polyphenols; 4,4'-isopropylidenediphenol (bisphenol A, diphenylolpropane) and its salts","Polyphénols  ; 4,4'-isopropylidènediphénol (bisphénol A, diphénylolpropane) et ses sels","H1",2907.,6.,1.
"06290729",290729.,"Polyphenols; n.e.s. in item no. 2907.2","Polyphénols  ; n.c.a. dans l'article n°2907.2","H1",2907.,6.,1.
"06290730",290730.,"Phenol-alcohols","Phénol-alcools","H1",2907.,6.,1.
"062908",2908.,"Phenols or phenol-alcohols; halogenated, sulphonated, nitrated or nitrosated derivatives thereof","Phénols ou phénols-alcools ; leurs dérivés halogénés, sulfonés, nitrés ou nitrosés","H1",29.,4.,0.
"06290810",290810.,"Phenol or phenol-alcohol derivatives; containing only halogen substituents and their salts","Dérivés de phénol ou de phénol-alcool ; ne contenant que des substituants halogène et leurs sels","H1",2908.,6.,1.
"06290820",290820.,"Phenol or phenol-alcohol derivatives; containing only sulpho groups, their salts and esters","Dérivés de phénol ou de phénol-alcool ; ne contenant que des groupes sulfo, leurs sels et esters","H1",2908.,6.,1.
"06290890",290890.,"Phenol or phenol-alcohol derivatives; containing only nitrated or nitrosated groups, their salts and esters","Dérivés de phénol ou de phénol-alcool ; ne contenant que des groupements nitrés ou nitrosés, leurs sels et esters","H1",2908.,6.,1.
"062909",2909.,"Ethers, ether-alcohols, ether-phenols, ether-alcohol-phenols, alcohol peroxides, ether peroxides, ketone peroxides (chemically defined or not); halogenated, sulphonated, nitrated, nitrosated derivative","Éthers, éthers-alcools, éthers-phénols, éthers-alcools-phénols, peroxydes d'alcools, peroxydes d'éthers, peroxydes de cétones (chimiquement définis ou non) ; dérivé halogéné, sulfoné, nitré, nitrosé","H1",29.,4.,0.
"06290911",290911.,"Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, diethyl ether","Éthers  ; acycliques, et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés, éther diéthylique","H1",2909.,6.,1.
"06290919",290919.,"Ethers; acyclic, and their halogenated, sulphonated, nitrated or nitrosated derivatives, other than diethyl ether","Éthers  ; acycliques, et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés, autres que l'éther diéthylique","H1",2909.,6.,1.
"06290920",290920.,"Ethers; cyclanic, cyclenic or cycloterpenic and their halogenated, sulphonated, nitrated or nitrosated derivatives","Éthers  ; cyclanique, cyclénique ou cycloterpénique et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés","H1",2909.,6.,1.
"06290930",290930.,"Ethers; aromatic, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Éthers  ; aromatiques, et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés","H1",2909.,6.,1.
"06290941",290941.,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; 2,2-oxydiethanol (diethylene glycol, digol)","Les éthers-alcools et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés ; 2,2-oxydiéthanol (diéthylène glycol, digol)","H1",2909.,6.,1.
"06290942",290942.,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monomethyl ethers of ethylene glycol or of diethylene glycol","Les éthers-alcools et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés ; éthers monométhyliques d'éthylène glycol ou de diéthylène glycol","H1",2909.,6.,1.
"06290943",290943.,"Ether-alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives; monobutyl ethers of ethylene glycol or of diethylene glycol","Les éthers-alcools et leurs dérivés halogénés, sulfonés, nitrés ou nitrosés ; éthers monobutyliques d'éthylène glycol ou de diéthylène glycol","H1",2909.,6.,1.
