"id","hs22","english name","nom français","classification","code parent","level","isLeaf"
"03151491",151491,"Other : Crude oil","Autres : Huiles brutes","H6",1514.,6.,1.
"03151499",151499,"Other : Other","Autres : Autres","H6",1514.,6.,1.
"031515",1515,"Other fixed vegetable or microbial fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified.","Autres graisses et huiles végétales ou d'origine microbienne (y compris l'huile de jojoba) et leurs fractions, fixes, même raffinées, mais non chimiquement modifiées","H6",15.,4.,0.
"03151511",151511,"Linseed oil and its fractions : Crude oil","Huile de lin et ses fractions : Huile brute","H6",1515.,6.,1.
"03151519",151519,"Linseed oil and its fractions : Other","Huile de lin et ses fractions : Autres","H6",1515.,6.,1.
"03151521",151521,"Maize (corn) oil and its fractions : Crude oil","Huile de maïs et ses fractions : Huile brute","H6",1515.,6.,1.
"03151529",151529,"Maize (corn) oil and its fractions : Other","Huile de maïs et ses fractions : Autres","H6",1515.,6.,1.
"03151530",151530,"Castor oil and its fractions","Huile de ricin et ses fractions","H6",1515.,6.,1.
"03151550",151550,"Sesame oil and its fractions","Huile de sésame et ses fractions","H6",1515.,6.,1.
"03151560",151560,"Microbial fats and oils and their fractions","Graisses et huiles d'origine microbienne et leurs fractions","H6",1515.,6.,1.
"03151590",151590,"Other","Autres","H6",1515.,6.,1.
"031516",1516,"Animal, vegetable or microbial fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared.","Graisses et huiles animales, végétales ou d'origine microbienne et leurs fractions, partiellement ou totalement hydrogénées, interestérifiées, réestérifiées ou élaïdinisées, même raffinées, mais non autrement préparées","H6",15.,4.,0.
"03151610",151610,"Animal fats and oils and their fractions","Graisses et huiles animales et leurs fractions","H6",1516.,6.,1.
"03151620",151620,"Vegetable fats and oils and their fractions","Graisses et huiles végétales et leurs fractions","H6",1516.,6.,1.
"03151630",151630,"Microbial fats and oils and their fractions","Graisses et huiles d'origine microbienne et leurs fractions","H6",1516.,6.,1.
"031517",1517,"Margarine; edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats and oils or their fractions of heading 15.16.","Margarine ; mélanges ou préparations alimentaires de graisses ou d'huiles animales, végétales ou d'origine microbienne ou de fractions de différentes graisses ou huiles du présent Chapitre, autres que les graisses et huiles alimentaires ou leurs fractions du n°1516","H6",15.,4.,0.
"03151710",151710,"Margarine, excluding liquid margarine","Margarine, à l'exclusion de la margarine liquide","H6",1517.,6.,1.
"03151790",151790,"Other","Autres","H6",1517.,6.,1.
"031518",1518,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included","Graisses et huiles animales, végétales ou d'origine microbienne et leurs fractions, cuites, oxydées, déshydratées, sulfurées, soufflées, standolisées ou autrement modifiées chimiquement, à l'exclusion de celles du n°15.16 ; mélanges ou préparations non alimentaires de graisses ou d'huiles animales, végétales ou d'origine microbienne ou de fractions de différentes graisses ou huiles du présent Chapitre, non dénommés ni compris ailleurs","H6",15.,4.,0.
"03151800",151800,"Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included","Graisses et huiles animales, végétales ou d'origine microbienne et leurs fractions, cuites, oxydées, déshydratées, sulfurées, soufflées, standolisées ou autrement modifiées chimiquement, à l'exclusion de celles du n°15.16 ; mélanges ou préparations non alimentaires de graisses ou d'huiles animales, végétales ou d'origine microbienne ou de fractions de différentes graisses ou huiles du présent Chapitre, non dénommés ni compris ailleurs","H6",1518.,6.,1.
"031520",1520,"Glycerol, crude; glycerol waters and glycerol lyes","Glycérol brut ; eaux et lessives glycérineuses","H6",15.,4.,0.
"03152000",152000,"Glycerol, crude; glycerol waters and glycerol lyes","Glycérol brut ; eaux et lessives glycérineuses","H6",1520.,6.,1.
"031521",1521,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured.","Cires végétales (autres que les triglycérides), cires d'abeilles ou d'autres insectes et spermaceti, même raffinés ou colorés","H6",15.,4.,0.
"03152110",152110,"Vegetable waxes","Cires végétales","H6",1521.,6.,1.
"03152190",152190,"Other","Autres","H6",1521.,6.,1.
"031522",1522,"Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes","Dégras ; résidus provenant du traitement des corps gras ou des cires animales ou végétales","H6",15.,4.,0.
"03152200",152200,"Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes","Dégras ; résidus provenant du traitement des corps gras ou des cires animales ou végétales","H6",1522.,6.,1.
"0416",16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or of insects","Préparations de viande, de poissons, de crustacés, de mollusques, d'autres invertébrés aquatiques ou d'insectes","H6","TOTAL",2.,0.
"041601",1601,"Sausages and similar products, of meat, meat offal, blood or insects; food preparations based on these products","Saucisses, saucissons et produits similaires, de viande, d'abats, de sang ou d'insectes ; préparations alimentaires à base de ces produits","H6",16.,4.,0.
"04160100",160100,"Sausages and similar products, of meat, meat offal, blood or insects; food preparations based on these products","Saucisses, saucissons et produits similaires, de viande, d'abats, de sang ou d'insectes ; préparations alimentaires à base de ces produits","H6",1601.,6.,1.
"041602",1602,"Other prepared or preserved meat, meat offal, blood or insects","Autres préparations et conserves de viande, d'abats, de sang ou d'insectes","H6",16.,4.,0.
"04160210",160210,"Homogenised preparations","Préparations homogénéisées","H6",1602.,6.,1.
"04160220",160220,"Of liver of any animal","De foies de tous animaux","H6",1602.,6.,1.
"04160231",160231,"Of poultry of heading 0105 : Of turkeys","De volailles du n°0105 : De dinde","H6",1602.,6.,1.
"04160232",160232,"Of poultry of heading 0105 : Of fowls of the species Gallus domesticus","De volailles du n°0105 : De volailles de l'espèce Gallus domesticus","H6",1602.,6.,1.
"04160239",160239,"Of poultry of heading 0105 : Other","De volailles du n°0105 : Autres","H6",1602.,6.,1.
"04160241",160241,"Of swine : Hams and cuts thereof","De l'espèce porcine : Jambons et leurs morceaux","H6",1602.,6.,1.
"04160242",160242,"Of swine : Shoulders and cuts thereof","De l'espèce porcine : Epaules et leurs morceaux","H6",1602.,6.,1.
"04160249",160249,"Of swine : Other, including mixtures","De l'espèce porcine : Autres, y compris les mélanges","H6",1602.,6.,1.
"04160250",160250,"Of bovine animals","De l'espèce bovine","H6",1602.,6.,1.
"04160290",160290,"Other, including preparations of blood of any animal","Autres, y compris les préparations de sang de tous animaux","H6",1602.,6.,1.
"041603",1603,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates","Extraits et jus de viande, de poissons ou de crustacés, de mollusques ou d'autres invertébrés aquatiques","H6",16.,4.,0.
"04160300",160300,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates","Extraits et jus de viande, de poissons ou de crustacés, de mollusques ou d'autres invertébrés aquatiques","H6",1603.,6.,1.
"041604",1604,"Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs","Préparations et conserves de poissons ; caviar et ses succédanés préparés à partir d'oeufs de poisson","H6",16.,4.,0.
"04160411",160411,"Fish, whole or in pieces, but not minced : Salmon","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Saumons","H6",1604.,6.,1.
"04160412",160412,"Fish, whole or in pieces, but not minced : Herrings","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Harengs","H6",1604.,6.,1.
"04160413",160413,"Fish, whole or in pieces, but not minced : Sardines, sardinella and brisling or sprats","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Sardines, sardinelles et sprats ou esprots","H6",1604.,6.,1.
"04160414",160414,"Fish, whole or in pieces, but not minced : Tunas, skipjack tuna and bonito (Sarda spp.)","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Thons, listaos et bonites (Sarda spp.)","H6",1604.,6.,1.
"04160415",160415,"Fish, whole or in pieces, but not minced : Mackerel","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Maquereaux","H6",1604.,6.,1.
"04160416",160416,"Fish, whole or in pieces, but not minced : Anchovies","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Anchois","H6",1604.,6.,1.
"04160417",160417,"Fish, whole or in pieces, but not minced : Eels","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Anguilles","H6",1604.,6.,1.
"04160418",160418,"Fish, whole or in pieces, but not minced : Shark fins","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Ailerons de requins","H6",1604.,6.,1.
"04160419",160419,"Fish, whole or in pieces, but not minced : Other","Poissons entiers ou en morceaux, à l'exclusion des poissons hachés : Autres","H6",1604.,6.,1.
"04160420",160420,"Other prepared or preserved fish","Autres préparations et conserves de poissons","H6",1604.,6.,1.
"04160431",160431,"Caviar and caviar substitutes : Caviar","Caviar et ses succédanés : Caviar","H6",1604.,6.,1.
"04160432",160432,"Caviar and caviar substitutes : Caviar substitutes","Caviar et ses succédanés : Succédanés de caviar","H6",1604.,6.,1.
"041605",1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved.","Crustacés, mollusques et autres invertébrés aquatiques, préparés ou conservés","H6",16.,4.,0.
"04160510",160510,"Crab","Crabes","H6",1605.,6.,1.
"04160521",160521,"Shrimps and prawns : Not in airtight container","Crevettes : Non présentées dans un contenant hermétique","H6",1605.,6.,1.
"04160529",160529,"Shrimps and prawns : Other","Crevettes : Autres","H6",1605.,6.,1.
"04160530",160530,"Lobster","Homards","H6",1605.,6.,1.
"04160540",160540,"Other crustaceans","Autres crustacés","H6",1605.,6.,1.
"04160551",160551,"Molluscs : Oysters","Mollusques : Huîtres","H6",1605.,6.,1.
"04160552",160552,"Molluscs : Scallops, including queen scallops","Mollusques : Coquilles St Jacques ou peignes, pétoncles ou vanneaux, autres coquillages","H6",1605.,6.,1.
"04160553",160553,"Molluscs : Mussels","Mollusques : Moules","H6",1605.,6.,1.
"04160554",160554,"Molluscs : Cuttle fish and squid","Mollusques : Seiches, sépioles, calmars et encornets","H6",1605.,6.,1.
"04160555",160555,"Molluscs : Octopus","Mollusques : Poulpes ou pieuvres","H6",1605.,6.,1.
"04160556",160556,"Molluscs : Clams, cockles and arkshells","Mollusques : Clams, coques et arches","H6",1605.,6.,1.
"04160557",160557,"Molluscs : Abalone","Mollusques : Ormeaux","H6",1605.,6.,1.
"04160558",160558,"Molluscs : Snails, other than sea snails","Mollusques : Escargots, autres que de mer","H6",1605.,6.,1.
"04160559",160559,"Molluscs : Other","Mollusques : Autres","H6",1605.,6.,1.
"04160561",160561,"Other aquatic invertebrates : Sea cucumbers","Autres invertébrés aquatiques : Bêches-de-mer","H6",1605.,6.,1.
"04160562",160562,"Other aquatic invertebrates : Sea urchins","Autres invertébrés aquatiques : Oursins","H6",1605.,6.,1.
"04160563",160563,"Other aquatic invertebrates : Jellyfish","Autres invertébrés aquatiques : Méduses","H6",1605.,6.,1.
"04160569",160569,"Other aquatic invertebrates : Other","Autres invertébrés aquatiques : Autres","H6",1605.,6.,1.
"0417",17,"Sugars and sugar confectionery","Sucres et sucreries","H6","TOTAL",2.,0.
"041701",1701,"Cane or beet sugar and chemically pure sucrose, in solid form","Sucres de canne ou de betterave et saccharose chimiquement pur, à l'état solide","H6",17.,4.,0.
"04170112",170112,"Raw sugar not containing added flavouring or colouring matter : Beet sugar","Sucres bruts sans addition d'aromatisants ou de colorants : De betterave","H6",1701.,6.,1.
"04170113",170113,"Raw sugar not containing added flavouring or colouring matter : Cane sugar specified in Subheading Note 2 to this Chapter","Sucres bruts sans addition d'aromatisants ou de colorants : Sucre de canne mentionné dans la Note 2 de sous-positions du présent Chapitre","H6",1701.,6.,1.
"04170114",170114,"Raw sugar not containing added flavouring or colouring matter : Other cane sugar","Sucres bruts sans addition d'aromatisants ou de colorants : Autres sucres de canne","H6",1701.,6.,1.
"04170191",170191,"Other : Containing added flavouring or colouring matter","Autres : Additionnés d'aromatisants ou de colorants","H6",1701.,6.,1.
"04170199",170199,"Other : Other","Autres : Autres","H6",1701.,6.,1.
"041702",1702,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel","Autres sucres, y compris le lactose, le maltose, le glucose et le fructose (lévulose) chimiquement purs, à l'état solide ; sirops de sucres sans addition d'aromatisants ou de colorants ; succédanés du miel, même mélangés de miel naturel ; sucres et mélasses caramélisés","H6",17.,4.,0.
"04170211",170211,"Lactose and lactose syrup : Containing by weight 99 % or more lactose, expressed as anhydrous lactose, calculated on the dry matter","Lactose et sirop de lactose : Contenant en poids 99 % ou plus de lactose, exprimé en lactose anhydre calculé sur matière sèche","H6",1702.,6.,1.
"04170219",170219,"Lactose and lactose syrup : Other","Lactose et sirop de lactose : Autres","H6",1702.,6.,1.
"04170220",170220,"Maple sugar and maple syrup","Sucre et sirop d'érable","H6",1702.,6.,1.
"04170230",170230,"Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 % by weight of fructose","Glucose et sirop de glucose, ne contenant pas de fructose ou contenant en poids à l'état sec moins de 20 % de fructose","H6",1702.,6.,1.
"04170240",170240,"Glucose and glucose syrup, containing in the dry state at least 20 % but less than 50 % by weight of fructose, excluding invert sugar","Glucose et sirop de glucose, contenant en poids à l'état sec de 20 % inclus à 50 % exclus de fructose, à l'exception du sucre inverti (ou interverti)","H6",1702.,6.,1.
"04170250",170250,"Chemically pure fructose","Fructose chimiquement pur","H6",1702.,6.,1.
"04170260",170260,"Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar","Autre fructose et sirop de fructose, contenant en poids à l'état sec plus de 50 % de fructose, à l'exception du sucre inverti (ou interverti)","H6",1702.,6.,1.
"04170290",170290,"Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose","Autres, y compris le sucre inverti (ou interverti) et les autres sucres et sirops de sucres contenant en poids à l'état sec 50 % de fructose","H6",1702.,6.,1.
"041703",1703,"Molasses resulting from the extraction or refining of sugar","Mélasses résultant de l'extraction ou du raffinage du sucre","H6",17.,4.,0.
"04170310",170310,"Cane molasses","Mélasses de canne","H6",1703.,6.,1.
"04170390",170390,"Other","Autres","H6",1703.,6.,1.
"041704",1704,"Sugar confectionery (including white chocolate), not containing cocoa","Sucreries sans cacao (y compris le chocolat blanc)","H6",17.,4.,0.
"04170410",170410,"Chewing gum, whether or not sugar-coated","Gommes à mâcher (chewing-gum), même enrobées de sucre","H6",1704.,6.,1.
"04170490",170490,"Other","Autres","H6",1704.,6.,1.
"0418",18,"Cocoa and cocoa preparations","Cacao et ses préparations","H6","TOTAL",2.,0.
"041801",1801,"Cocoa beans, whole or broken, raw or roasted","Cacao en fèves et brisures de fèves, bruts ou torréfiés","H6",18.,4.,0.
"04180100",180100,"Cocoa beans, whole or broken, raw or roasted","Cacao en fèves et brisures de fèves, bruts ou torréfiés","H6",1801.,6.,1.
"041802",1802,"Cocoa shells, husks, skins and other cocoa waste","Coques, pellicules (pelures) et autres déchets de cacao","H6",18.,4.,0.
"04180200",180200,"Cocoa shells, husks, skins and other cocoa waste","Coques, pellicules (pelures) et autres déchets de cacao","H6",1802.,6.,1.
"041803",1803,"Cocoa paste, whether or not defatted","Pâte de cacao, même dégraissée","H6",18.,4.,0.
"04180310",180310,"Not defatted","Non dégraissée","H6",1803.,6.,1.
"04180320",180320,"Wholly or partly defatted","Complètement ou partiellement dégraissée","H6",1803.,6.,1.
"041804",1804,"Cocoa butter, fat and oil","Beurre, graisse et huile de cacao","H6",18.,4.,0.
"04180400",180400,"Cocoa butter, fat and oil","Beurre, graisse et huile de cacao","H6",1804.,6.,1.
"041805",1805,"Cocoa powder, not containing added sugar or other sweetening matter","Poudre de cacao, sans addition de sucre ou d'autres édulcorants","H6",18.,4.,0.
"04180500",180500,"Cocoa powder, not containing added sugar or other sweetening matter","Poudre de cacao, sans addition de sucre ou d'autres édulcorants","H6",1805.,6.,1.
"041806",1806,"Chocolate and other food preparations containing cocoa","Chocolat et autres préparations alimentaires contenant du cacao","H6",18.,4.,0.
"04180610",180610,"Cocoa powder, containing added sugar or other sweetening matter","Poudre de cacao, avec addition de sucre ou d'autres édulcorants","H6",1806.,6.,1.
"04180620",180620,"Other preparations in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2 kg","Autres préparations présentées soit en blocs ou en barres d'un poids excédant 2 kg, soit à l'état liquide ou pâteux ou en poudres, granulés ou formes similaires, en récipients ou en emballages immédiats, d'un contenu excédant 2 kg","H6",1806.,6.,1.
"04180631",180631,"Other, in blocks, slabs or bars : Filled","Autres, présentés en tablettes, barres ou bâtons : Fourrés","H6",1806.,6.,1.
"04180632",180632,"Other, in blocks, slabs or bars : Not filled","Autres, présentés en tablettes, barres ou bâtons : Non fourrés","H6",1806.,6.,1.
"04180690",180690,"Other","Autres","H6",1806.,6.,1.
"0419",19,"Preparations of cereals, flour, starch or milk; pastrycooks' products","Préparations à base de céréales, de farines, d'amidons, de fécules ou de lait ; pâtisseries","H6","TOTAL",2.,0.
"041901",1901,"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40 % by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04, not containing cocoa or containing less than 5 % by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included.","Extraits de malt ; préparations alimentaires de farines, gruaux, semoules, amidons, fécules ou extraits de malt, ne contenant pas de cacao ou contenant moins de 40 % en poids de cacao calculés sur une base entièrement dégraissée, non dénommées ni comprises ailleurs ; préparations alimentaires de produits des n°0401 à 0404, ne contenant pas de cacao ou contenant moins de 5 % en poids de cacao calculés sur une base entièrement dégraissée, non dénommées ni comprises ailleurs","H6",19.,4.,0.
"04190110",190110,"Preparations suitable for infants or young children, put up for retail sale","Préparations pour l'alimentation des nourrissons et des enfants en bas âge, conditionnées pour la vente au détail","H6",1901.,6.,1.
"04190120",190120,"Mixes and doughs for the preparation of bakers' wares of heading 19.05","Mélanges et pâtes pour la préparation des produits de la boulangerie, de la pâtisserie ou de la biscuiterie du n°1905","H6",1901.,6.,1.
"04190190",190190,"Other","Autres","H6",1901.,6.,1.
"041902",1902,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared.","Pâtes alimentaires, même cuites ou farcies (de viande ou d'autres substances) ou bien autrement préparées, telles que spaghetti, macaroni, nouilles, lasagnes, gnocchi, ravioli, cannelloni ; couscous, même préparé","H6",19.,4.,0.
"04190211",190211,"Uncooked pasta, not stuffed or otherwise prepared : Containing eggs","Pâtes alimentaires non cuites ni farcies ni autrement préparées : Contenant des oeufs","H6",1902.,6.,1.
"04190219",190219,"Uncooked pasta, not stuffed or otherwise prepared : Other","Pâtes alimentaires non cuites ni farcies ni autrement préparées : Autres","H6",1902.,6.,1.
"04190220",190220,"Stuffed pasta, whether or not cooked or otherwise prepared","Pâtes alimentaires farcies (même cuites ou autrement préparées)","H6",1902.,6.,1.
"04190230",190230,"Other pasta","Autres pâtes alimentaires","H6",1902.,6.,1.
"04190240",190240,"Couscous","Couscous","H6",1902.,6.,1.
"041903",1903,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms","Tapioca et ses succédanés préparés à partir de fécules, sous forme de flocons, grumeaux, grains perlés, criblures ou formes similaires","H6",19.,4.,0.
"04190300",190300,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms","Tapioca et ses succédanés préparés à partir de fécules, sous forme de flocons, grumeaux, grains perlés, criblures ou formes similaires","H6",1903.,6.,1.
"041904",1904,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (for example, corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal), pre-cooked, or otherwise prepared, not elsewhere specified or included.","Produits à base de céréales obtenus par soufflage ou grillage (« corn flakes », par exemple) ; céréales (autres que le maïs) en grains ou sous forme de flocons ou d'autres grains travaillés (à l'exception de la farine, du gruau et de la semoule), précuites ou autrement préparées, non dénommées ni comprises ailleurs","H6",19.,4.,0.
"04190410",190410,"Prepared foods obtained by the swelling or roasting of cereals or cereal products","Produits à base de céréales obtenus par soufflage ou grillage","H6",1904.,6.,1.
"04190420",190420,"Prepared foods obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals","Préparations alimentaires obtenues à partir de flocons de céréales non grillés ou de mélanges de flocons de céréales non grillés et de flocons de céréales grillés ou de céréales soufflées","H6",1904.,6.,1.
"04190430",190430,"Bulgur wheat","Bulgur de blé","H6",1904.,6.,1.
"04190490",190490,"Other","Autres","H6",1904.,6.,1.
"041905",1905,"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.","Produits de la boulangerie, de la pâtisserie ou de la biscuiterie, même additionnés de cacao ; hosties, cachets vides des types utilisés pour médicaments, pains à cacheter, pâtes séchées de farine, d'amidon ou de fécule en feuilles et produits similaires","H6",19.,4.,0.
"04190510",190510,"Crispbread","Pain croustillant dit « knäckebrot »","H6",1905.,6.,1.
"04190520",190520,"Gingerbread and the like","Pain d'épices","H6",1905.,6.,1.
"04190531",190531,"Sweet biscuits; waffles and wafers : Sweet biscuits","Biscuits additionnés d'édulcorants ; gaufres et gaufrettes : Biscuits additionnés d'édulcorants","H6",1905.,6.,1.
"04190532",190532,"Sweet biscuits; waffles and wafers : Waffles and wafers","Biscuits additionnés d'édulcorants ; gaufres et gaufrettes : Gaufres et gaufrettes","H6",1905.,6.,1.
"04190540",190540,"Rusks, toasted bread and similar toasted products","Biscottes, pain grillé et produits similaires grillés","H6",1905.,6.,1.
"04190590",190590,"Other","Autres","H6",1905.,6.,1.
"0420",20,"Preparations of vegetables, fruit, nuts or other parts of plants","Préparations de légumes, de fruits ou d'autres parties de plantes","H6","TOTAL",2.,0.
"042001",2001,"Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid.","Légumes, fruits et autres parties comestibles de plantes, préparés ou conservés au vinaigre ou à l'acide acétique","H6",20.,4.,0.
"04200110",200110,"Cucumbers and gherkins","Concombres et cornichons","H6",2001.,6.,1.
"04200190",200190,"Other","Autres","H6",2001.,6.,1.
"042002",2002,"Tomatoes prepared or preserved otherwise than by vinegar or acetic acid.","Tomates préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique","H6",20.,4.,0.
"04200210",200210,"Tomatoes, whole or in pieces","Tomates, entières ou en morceaux","H6",2002.,6.,1.
"04200290",200290,"Other","Autres","H6",2002.,6.,1.
"042003",2003,"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid.","Champignons et truffes, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique","H6",20.,4.,0.
"04200310",200310,"Mushrooms of the genus Agaricus","Champignons du genre Agaricus","H6",2003.,6.,1.
"04200390",200390,"Other","Autres","H6",2003.,6.,1.
"042004",2004,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 20.06.","Autres légumes préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, congelés, autres que les produits du n°2006","H6",20.,4.,0.
"04200410",200410,"Potatoes","Pommes de terre","H6",2004.,6.,1.
"04200490",200490,"Other vegetables and mixtures of vegetables","Autres légumes et mélanges de légumes","H6",2004.,6.,1.
"042005",2005,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 20.06.","Autres légumes préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés, autres que les produits du n°2006","H6",20.,4.,0.
"04200510",200510,"Homogenised vegetables","Légumes homogénéisés","H6",2005.,6.,1.
"04200520",200520,"Potatoes","Pommes de terre","H6",2005.,6.,1.
"04200540",200540,"Peas (Pisum sativum)","Pois (Pisum sativum)","H6",2005.,6.,1.
"04200551",200551,"Beans (Vigna spp., Phaseolus spp.) : Beans, shelled","Haricots (Vigna spp., Phaseolus spp.) : Haricots en grains","H6",2005.,6.,1.
"04200559",200559,"Beans (Vigna spp., Phaseolus spp.) : Other","Haricots (Vigna spp., Phaseolus spp.) : Autres","H6",2005.,6.,1.
"04200560",200560,"Asparagus","Asperges","H6",2005.,6.,1.
"04200570",200570,"Olives","Olives","H6",2005.,6.,1.
"04200580",200580,"Sweet corn (Zea mays var. saccharata)","Maïs doux (Zea mays var. saccharata)","H6",2005.,6.,1.
"04200591",200591,"Other vegetables and mixtures of vegetables : Bamboo shoots","Autres légumes et mélanges de légumes : Jets de bambou","H6",2005.,6.,1.
"04200599",200599,"Other vegetables and mixtures of vegetables : Other","Autres légumes et mélanges de légumes : Autres","H6",2005.,6.,1.
"042006",2006,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised)","Légumes, fruits, écorces de fruits et autres parties de plantes, confits au sucre (égouttés, glacés ou cristallisés)","H6",20.,4.,0.
"04200600",200600,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glacé or crystallised)","Légumes, fruits, écorces de fruits et autres parties de plantes, confits au sucre (égouttés, glacés ou cristallisés)","H6",2006.,6.,1.
"042007",2007,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter.","Confitures, gelées, marmelades, purées et pâtes de fruits, obtenues par cuisson, avec ou sans addition de sucre ou d'autres édulcorants","H6",20.,4.,0.
"04200710",200710,"Homogenised preparations","Préparations homogénéisées","H6",2007.,6.,1.
"04200791",200791,"Other : Citrus fruit","Autres : Agrumes","H6",2007.,6.,1.
"04200799",200799,"Other : Other","Autres : Autres","H6",2007.,6.,1.
"042008",2008,"Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included.","Fruits et autres parties comestibles de plantes, autrement préparés ou conservés, avec ou sans addition de sucre ou d'autres édulcorants ou d'alcool, non dénommés ni compris ailleurs","H6",20.,4.,0.
"04200811",200811,"Nuts, ground-nuts and other seeds, whether or not mixed together : Ground-nuts","Fruits à coques, arachides et autres graines, même mélangés entre eux : Arachides","H6",2008.,6.,1.
"04200819",200819,"Nuts, ground-nuts and other seeds, whether or not mixed together : Other, including mixtures","Fruits à coques, arachides et autres graines, même mélangés entre eux : Autres, y compris les mélanges","H6",2008.,6.,1.
"04200820",200820,"Pineapples","Ananas","H6",2008.,6.,1.
"04200830",200830,"Citrus fruit","Agrumes","H6",2008.,6.,1.
"04200840",200840,"Pears","Poires","H6",2008.,6.,1.
"04200850",200850,"Apricots","Abricots","H6",2008.,6.,1.
"04200860",200860,"Cherries","Cerises","H6",2008.,6.,1.
"04200870",200870,"Peaches, including nectarines","Pêches, y compris les brugnons et nectarines","H6",2008.,6.,1.
"04200880",200880,"Strawberries","Fraises","H6",2008.,6.,1.
"04200891",200891,"Other, including mixtures other than those of subheading 200819 : Palm hearts","Autres, y compris les mélanges à l'exception de ceux du n°200819 : Coeurs de palmiers","H6",2008.,6.,1.
